date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:30:03	30254/30254	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2006:29:23%20GMT	https://hanoitourist.vn/tour-hong-kong	D:/FPOLY/cloneWebTour/hanoitourist.vn/tour-hong-kong.html	(from https://hanoitourist.vn/)
13:30:04	36343/36343	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2006:29:24%20GMT	https://hanoitourist.vn/tour-indonesia	D:/FPOLY/cloneWebTour/hanoitourist.vn/tour-indonesia.html	(from https://hanoitourist.vn/)
13:30:05	34150/34150	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2006:29:24%20GMT	https://hanoitourist.vn/tour-malaysia	D:/FPOLY/cloneWebTour/hanoitourist.vn/tour-malaysia.html	(from https://hanoitourist.vn/)
13:30:05	32001/32001	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2006:29:25%20GMT	https://hanoitourist.vn/tour-philipines	D:/FPOLY/cloneWebTour/hanoitourist.vn/tour-philipines.html	(from https://hanoitourist.vn/)
13:30:06	34511/34511	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2006:29:25%20GMT	https://hanoitourist.vn/tour-dai-loan	D:/FPOLY/cloneWebTour/hanoitourist.vn/tour-dai-loan.html	(from https://hanoitourist.vn/)
13:30:06	30047/30047	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2006:29:26%20GMT	https://hanoitourist.vn/tour-cam-pu-chia	D:/FPOLY/cloneWebTour/hanoitourist.vn/tour-cam-pu-chia.html	(from https://hanoitourist.vn/)
13:30:07	32055/32055	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2006:29:27%20GMT	https://hanoitourist.vn/tour-an-do	D:/FPOLY/cloneWebTour/hanoitourist.vn/tour-an-do.html	(from https://hanoitourist.vn/)
13:30:08	46339/46339	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2006:29:27%20GMT	https://hanoitourist.vn/chau-au	D:/FPOLY/cloneWebTour/hanoitourist.vn/chau-au.html	(from https://hanoitourist.vn/)
13:30:08	31372/31372	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2006:29:28%20GMT	https://hanoitourist.vn/dong-au-0	D:/FPOLY/cloneWebTour/hanoitourist.vn/dong-au-0.html	(from https://hanoitourist.vn/)
13:30:09	32242/32242	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2006:29:28%20GMT	https://hanoitourist.vn/tour-nga	D:/FPOLY/cloneWebTour/hanoitourist.vn/tour-nga.html	(from https://hanoitourist.vn/)
13:30:09	40428/40428	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2006:29:29%20GMT	https://hanoitourist.vn/tay-au-0	D:/FPOLY/cloneWebTour/hanoitourist.vn/tay-au-0.html	(from https://hanoitourist.vn/)
13:30:10	34339/34339	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2006:29:30%20GMT	https://hanoitourist.vn/tour-anh	D:/FPOLY/cloneWebTour/hanoitourist.vn/tour-anh.html	(from https://hanoitourist.vn/)
13:30:10	37630/37630	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2006:29:30%20GMT	https://hanoitourist.vn/tour-phap	D:/FPOLY/cloneWebTour/hanoitourist.vn/tour-phap.html	(from https://hanoitourist.vn/)
